S.No.,State,StateId,District,DistrictId,Block,BlockId,Panchayat,PanchayatId,Village,Villageid,Census Village Name,Census Village Code,LGD Villageid,LGD Village Name,Tot Pop,SC Pop,ST Pop,GEN Pop,No. of House Holds,House Connection Provided as on 01/04/2024,Houseconnection Provided in 2024-2025 including private connection,Status
37,Odisha,24,Kalahandi,349,Bhawanipatna,3761,Dadpur,120389,Jamunabahal,289070,Jamunabahal,423295,423295,Jamunabahal,882,61,268,553,252,252,0,
37,Odisha,24,KALAHANDI,349,LANJIGARH,3766,GUNDRI,120511,BATUA,703059,,0,0,,110,45,65,0,43,0,0,Villages taken from SBM
38,Odisha,24,KALAHANDI,349,LANJIGARH,3766,KADAMGUDA,298440,BALIPADAR,701953,,0,0,,0,0,0,0,2,0,0,Villages taken from SBM
38,Odisha,24,Kalahandi,349,Bhawanipatna,3761,Dadpur,120389,Jhikimiki,289071,Jhikimiki,423297,423297,Jhikimiki,744,354,200,190,190,190,0,
39,Odisha,24,Kalahandi,349,Bhawanipatna,3761,Dadpur,120389,Salepali,289072,Salepali,423280,423280,Salepali,350,9,24,317,94,14,0,
39,Odisha,24,Kalahandi,349,Lanjigarh,3766,KADAMGUDA,298440,KADAMGUDA,704393,,0,423026,KADAMGUDA,0,0,0,0,1,0,0,Villages taken from SBM
40,Odisha,24,KALAHANDI,349,LANJIGARH,3766,KANKUTRU,120502,BANDHA TAKARI,692406,,0,0,,36,0,36,0,31,0,0,Villages taken from SBM
40,Odisha,24,Kalahandi,349,Bhawanipatna,3761,Deypur,120390,Chhatikuda,289082,Chhatikuda,423301,423301,Chhatikuda,319,81,93,145,90,62,0,
41,Odisha,24,Kalahandi,349,Bhawanipatna,3761,Deypur,120390,Dengen,289076,Dengen,423359,423359,Dengen,139,0,130,9,36,9,0,
41,Odisha,24,Kalahandi,349,Lanjigarh,3766,KUMKHAL,298439,KHAJURIGUDA,704251,,0,423182,KHAJURIGUDA,0,0,0,0,1,0,0,Villages taken from SBM
42,Odisha,24,KALAHANDI,349,LANJIGARH,3766,KUMKHAL,298439,TANKALASUR,692766,,0,0,,62,62,0,0,16,0,0,Villages taken from SBM
42,Odisha,24,Kalahandi,349,Bhawanipatna,3761,Deypur,120390,Deypur,289075,Depur,423307,423307,Depur,1848,489,609,750,470,470,0,
43,Odisha,24,Kalahandi,349,Bhawanipatna,3761,Deypur,120390,Dunguriguda,289077,Dunguriguda,423573,423269,Dangariguda,385,115,45,225,77,15,0,
43,Odisha,24,KALAHANDI,349,LANJIGARH,3766,LAKHABAHALI,120503,SARAGODA,692407,,0,0,,99,0,0,99,23,0,0,Villages taken from SBM
44,Odisha,24,KALAHANDI,349,LANJIGARH,3766,LAKHABAHALI,120503,TALBARA,692767,,0,0,,0,0,0,0,170,0,0,Villages taken from SBM
44,Odisha,24,Kalahandi,349,Bhawanipatna,3761,Deypur,120390,Khairbhadi,289078,Khairbhadi,423299,423299,Khairbhadi,484,107,358,19,128,128,0,
45,Odisha,24,Kalahandi,349,Bhawanipatna,3761,Deypur,120390,Khairmal,289079,Khairmal,423300,423300,Khairmal,608,192,125,291,167,57,0,
45,Odisha,24,KALAHANDI,349,LANJIGARH,3766,LANJI,120496,KENDUGUDA,699727,,0,0,,273,77,172,24,135,0,0,Villages taken from SBM
46,Odisha,24,Kalahandi,349,Lanjigarh,3766,LANJI,120496,LADANG,704327,,0,423092,LADANG,0,0,0,0,1,0,0,Villages taken from SBM
46,Odisha,24,Kalahandi,349,Bhawanipatna,3761,Deypur,120390,Sinangabhata,289080,Sinangabhata,423305,423305,Sinangabhata,317,9,37,271,86,1,0,
47,Odisha,24,Kalahandi,349,Bhawanipatna,3761,Deypur,120390,Sohagpur,289081,Suagapur,423308,423308,Suagapur,427,57,66,304,109,39,0,
47,Odisha,24,KALAHANDI,349,LANJIGARH,3766,POKHARIBANDH,120507,POKER PADAR,697678,,0,0,,21,0,21,0,10,0,0,Villages taken from SBM
48,Odisha,24,KALAHANDI,349,LANJIGARH,3766,TRILOCHANPUR,120514,KHMALI PADAR,697682,,0,0,,67,10,57,0,4,0,0,Villages taken from SBM
48,Odisha,24,Kalahandi,349,Bhawanipatna,3761,Deypur,120390,Uparchhatikuda,289083,Uparchhatikuda,423303,423303,Uparchhatikuda,171,55,20,96,47,12,0,
49,Odisha,24,Kalahandi,349,Bhawanipatna,3761,Duarsuni,120391,Atangaguda,289098,Atangaguda,423483,423483,Atangaguda,727,87,56,584,189,149,0,
49,Odisha,24,KALAHANDI,349,LANJIGARH,3766,TRILOCHANPUR,120514,ODABAHALI,703151,,0,0,,0,0,0,0,12,0,0,Villages taken from SBM
50,Odisha,24,KALAHANDI,349,MADANPUR RAMPUR,3764,MANIKERA,120478,BADMASKA,702764,,0,0,,44,0,44,0,1,0,0,Villages taken from SBM
50,Odisha,24,Kalahandi,349,Bhawanipatna,3761,Duarsuni,120391,Beheraguda,289095,Duarsuni,423420,423480,Beheraguda,793,304,300,189,241,188,0,
51,Odisha,24,Kalahandi,349,Bhawanipatna,3761,Duarsuni,120391,Bundelguda,289096,Bundelguda,423495,423495,Bundelguda,338,120,180,38,94,25,44,
51,Odisha,24,KALAHANDI,349,NARALA,3763,BALISINGA,120459,BORING PADAR,695587,,0,0,,463,117,201,145,162,0,0,Villages taken from SBM
52,Odisha,24,KALAHANDI,349,NARALA,3763,GADEBANDHA,120464,BADAGUNDURI,694781,,0,0,,243,82,55,106,88,0,0,Villages taken from SBM
52,Odisha,24,Kalahandi,349,Bhawanipatna,3761,Duarsuni,120391,Damodarpur,289097,Damodarpur,423423,423396,Damodarpur,761,155,265,341,208,5,0,
53,Odisha,24,Kalahandi,349,Bhawanipatna,3761,Duarsuni,120391,Duarsuni,289084,Duarsuni,423420,423420,Duarsuni,792,304,299,189,191,191,0,
53,Odisha,24,KALAHANDI,349,NARALA,3763,KARMEGAON,120461,SURUPADAR,695588,,0,0,,749,289,253,207,288,0,0,Villages taken from SBM
54,Odisha,24,KALAHANDI,349,NARALA,3763,MANDEL,120467,MADHEL,694782,,0,0,,416,54,45,317,401,0,0,Villages taken from SBM
54,Odisha,24,Kalahandi,349,Bhawanipatna,3761,Duarsuni,120391,Durduri,289090,Durduri,423482,423482,Durduri,281,162,42,77,83,30,0,
55,Odisha,24,Kalahandi,349,Bhawanipatna,3761,Duarsuni,120391,Gosanimunda,289091,Gosanimunda,423421,423421,Gosanimunda,640,238,138,264,163,163,0,
55,Odisha,24,KALAHANDI,349,NARALA,3763,NISANGPUR,120451,GHUGHUTI - DUMADANGAR,700235,,0,0,,0,0,0,0,117,0,0,Villages taken from SBM
56,Odisha,24,KALAHANDI,349,NARALA,3763,SANTPUR,120454,DHUMAPADAR,702763,,0,0,,135,11,0,124,32,0,0,Villages taken from SBM
56,Odisha,24,Kalahandi,349,Bhawanipatna,3761,Duarsuni,120391,Jamunasagar,289092,Jamunasagar,423481,423481,Jamunasagar,208,7,106,95,55,1,0,
57,Odisha,24,Kalahandi,349,Bhawanipatna,3761,Duarsuni,120391,Kotenpadar,289093,Kotenpadar,423499,423499,Kotenpadar,278,22,187,69,72,9,0,
57,Odisha,24,Kalahandi,349,Th.rampur,3767,BADACHHATRANG,299438,CHAMPACHUAN,704328,,0,424448,CHAMPACHUAN,0,0,0,0,1,0,0,Villages taken from SBM
58,Odisha,24,Kalahandi,349,Th.rampur,3767,TH.RAMPUR,120516,POIGUDA,704252,,0,424401,POIGUDA,0,0,0,0,1,0,0,Villages taken from SBM
58,Odisha,24,Kalahandi,349,Bhawanipatna,3761,Duarsuni,120391,Masiguda,289094,Duarsuni,423420,423498,Musiguda,792,304,299,189,198,142,0,
59,Odisha,24,Kalahandi,349,Bhawanipatna,3761,Duarsuni,120391,Palasapada,289088,Palasapada,423485,423485,Palasapada,173,8,142,23,59,55,0,
59,Odisha,24,KALAHANDI,349,THUAMUL RAM PUR,3767,GUNPUR,120524,KUMARGUDA,694863,,0,0,,0,0,0,0,8,0,0,Villages taken from SBM
60,Odisha,24,KALAHANDI,349,THUAMUL RAM PUR,3767,KANIGUAMA,120523,CHACHIKONA,703062,,0,0,,270,70,28,172,84,0,0,Villages taken from SBM
60,Odisha,24,Kalahandi,349,Bhawanipatna,3761,Duarsuni,120391,Sankariguda,289085,Sankariguda,423497,423497,Sankariguda,286,44,201,41,82,61,0,
61,Odisha,24,Kalahandi,349,Bhawanipatna,3761,Duarsuni,120391,Siriliguda,289086,Siriliguda,423496,423496,Siriliguda,564,312,33,219,147,132,0,
61,Odisha,24,KALAHANDI,349,THUAMUL RAM PUR,3767,KARLAPAT,120527,BHATAGUDA,697684,,0,0,,312,134,178,0,72,0,0,Villages taken from SBM
62,Odisha,24,KALAHANDI,349,THUAMUL RAM PUR,3767,NAKRUNDI,120526,KHAJURAGUDA,698683,,0,0,,26,0,26,0,4,0,0,Villages taken from SBM
62,Odisha,24,Kalahandi,349,Bhawanipatna,3761,Duarsuni,120391,Sukunabhata,289087,Sukunabhata,423500,423500,Sukunabhata,259,62,77,120,82,4,0,
63,Odisha,24,Kalahandi,349,Bhawanipatna,3761,Dumuria,120392,Barafa,289099,Barafa,423629,423629,Barafa,1793,554,426,813,476,476,0,
63,Odisha,24,KALAHANDI,349,THUAMUL RAM PUR,3767,PADEPADAR,120530,KHAMARPADAR,692772,,0,0,,995,500,447,48,304,0,0,Villages taken from SBM
64,Odisha,24,KALAHANDI,349,THUAMUL RAM PUR,3767,SINDHIPADAR,120531,BIRAGUDA,692773,,0,0,,66,0,66,0,5,0,0,Villages taken from SBM
64,Odisha,24,Kalahandi,349,Bhawanipatna,3761,Dumuria,120392,Dumuria,289104,Dumuria,423630,423630,Dumuria,833,159,113,561,322,292,0,
65,Odisha,24,KALAHANDI,349,THUAMUL RAM PUR,3767,SINDHIPADAR,120531,KENDUGUDA,697685,,0,0,,41,0,41,0,12,0,0,Villages taken from SBM
65,Odisha,24,Kalahandi,349,Bhawanipatna,3761,Dumuria,120392,Gandabasa,660660,Gandbasa,423631,423631,Gandbasa,325,62,44,219,75,75,0,
66,Odisha,24,KALAHANDI,349,THUAMUL RAM PUR,3767,TALNAGI,120520,TENTULIPADAR,696345,,0,0,,0,0,0,0,29,0,0,Villages taken from SBM
66,Odisha,24,Kalahandi,349,BHAWANIPATNA,3761,GANDBARAJHOLA,120413,BHATAGUDA,289293,Bhataguda,423330,423330,Bhataguda,307,14,113,180,76,11,0,
67,Odisha,24,Kalahandi,349,BHAWANIPATNA,3761,GANDBARAJHOLA,120413,GANDBARAJHOLA,289294,Gondbarajhola,423402,423402,Gondbarajhola,650,50,398,202,175,171,0,
67,Odisha,24,KALAHANDI,349,THUAMUL RAM PUR,3767,TH.RAMPUR,120516,BADABANDEL,701955,,0,0,,263,71,159,33,155,0,0,Villages taken from SBM
68,Odisha,24,KALAHANDI,349,THUAMUL RAM PUR,3767,TH.RAMPUR,120516,SEMELPADAR,703061,,0,0,,199,5,194,0,92,0,0,Villages taken from SBM
68,Odisha,24,Kalahandi,349,BHAWANIPATNA,3761,GANDBARAJHOLA,120413,KANDHABARAJHOLA,289295,Kandhabarajhola,423401,423401,Kandhabarajhola,340,71,71,198,102,102,0,
69,Odisha,24,Kalahandi,349,BHAWANIPATNA,3761,GANDBARAJHOLA,120413,KARATIKILI,289296,Karatikili,423404,423404,Karatikili,728,348,118,262,192,88,0,
69,Odisha,24,KALAHANDI,349,THUAMUL RAM PUR,3767,TH.RAMPUR,120516,THUAMUL RAMPUR,692770,,0,0,,2227,813,599,815,650,0,0,Villages taken from SBM
70,Odisha,24,KALAHANDI,349,THUAMUL RAM PUR,3767,THUAMUL,298430,TENTULIPADAR,697683,,0,0,,107,107,0,0,19,0,0,Villages taken from SBM
70,Odisha,24,Kalahandi,349,BHAWANIPATNA,3761,GANDBARAJHOLA,120413,PHUKJODI,289297,Phukjodi,423400,423400,Phukjodi,862,87,344,431,225,97,0,
71,Odisha,24,Kalahandi,349,BHAWANIPATNA,3761,GANDBARAJHOLA,120413,TILAJODI,289298,Tilajodi,423403,423403,Tilajodi,1051,127,531,393,297,121,0,
72,Odisha,24,Kalahandi,349,Bhawanipatna,3761,Gudialipadar,120393,Balarampur,289110,Balarampur,423342,423342,Balarampur,494,35,126,333,139,54,0,
73,Odisha,24,Kalahandi,349,Bhawanipatna,3761,Gudialipadar,120393,Bhejipadar,289118,Bhejipadar,423340,423340,Bhejipadar,826,374,334,118,194,58,0,
74,Odisha,24,Kalahandi,349,Bhawanipatna,3761,Gudialipadar,120393,Bijepur,289108,Bijepur,423351,423351,Bijepur,445,207,216,22,129,124,0,
75,Odisha,24,Kalahandi,349,Bhawanipatna,3761,Gudialipadar,120393,Boraguda,289109,Boraguda,423281,423281,Boraguda,756,136,320,300,88,9,0,
76,Odisha,24,Kalahandi,349,Bhawanipatna,3761,Gudialipadar,120393,Dakabahali,289111,Dakabahali,423338,423338,Dakabahali,1037,125,186,726,236,99,0,
77,Odisha,24,Kalahandi,349,Bhawanipatna,3761,Gudialipadar,120393,Dorapadar,289106,Dorapadar,423348,423348,Dorapadar,302,55,218,29,78,78,0,
78,Odisha,24,Kalahandi,349,Bhawanipatna,3761,Gudialipadar,120393,Gananathpur,289112,Gananathpur,423341,423341,Gananathpur,175,65,72,38,45,45,0,
79,Odisha,24,Kalahandi,349,Bhawanipatna,3761,Gudialipadar,120393,Gudialipadar,289105,Gudialipadar,423345,423345,Gudialipadar,319,13,46,260,87,47,0,
80,Odisha,24,Kalahandi,349,Bhawanipatna,3761,Gudialipadar,120393,Ichhapur,289107,Ichhapur,423352,423352,Ichhapur,787,270,217,300,218,56,0,
81,Odisha,24,Kalahandi,349,Bhawanipatna,3761,Gudialipadar,120393,Kurlubhata,289113,Kurlubhata,423347,423347,Kurlubhata,436,79,323,34,122,48,0,
82,Odisha,24,Kalahandi,349,Bhawanipatna,3761,Gudialipadar,120393,Raisingpur,289114,Raisingpur,423339,423339,Raisingpur,266,43,53,170,79,0,73,
83,Odisha,24,Kalahandi,349,Bhawanipatna,3761,Gudialipadar,120393,Salebhata,289115,Salebhata,423349,423349,Salebhata,594,55,300,239,151,5,1,
84,Odisha,24,Kalahandi,349,Bhawanipatna,3761,Gudialipadar,120393,Saradhapur,289116,Saradhapur,423346,423346,Saradhapur,588,134,30,424,158,100,0,
85,Odisha,24,Kalahandi,349,Bhawanipatna,3761,Gudialipadar,120393,Upkabhata,289117,Upkabhata,423391,423391,Upkabhata,355,50,76,229,92,92,0,
86,Odisha,24,Kalahandi,349,Bhawanipatna,3761,Gurujung,120407,Balipadar,289248,Balipadar,423586,423592,Balipadar,339,76,75,188,120,120,0,
87,Odisha,24,Kalahandi,349,Bhawanipatna,3761,Gurujung,120407,Donga Pakhan,289247,Donga Pakhan,423590,423590,Donga Pakhan,636,29,61,546,158,50,0,
88,Odisha,24,Kalahandi,349,Bhawanipatna,3761,Gurujung,120407,Gurujung,289244,Gurujung,423593,423593,Gurujung,854,334,171,349,213,213,0,
89,Odisha,24,Kalahandi,349,Bhawanipatna,3761,Gurujung,120407,Karlapita,289245,Karlapita,423591,423591,Karlapita,687,53,63,571,159,19,0,
