S.No.,State,StateId,District,DistrictId,Block,BlockId,Panchayat,PanchayatId,Village,Villageid,Census Village Name,Census Village Code,LGD Villageid,LGD Village Name,Tot Pop,SC Pop,ST Pop,GEN Pop,No. of House Holds,House Connection Provided as on 01/04/2024,Houseconnection Provided in 2024-2025 including private connection,Status
17,Odisha,24,Mayurbhanj,343,Badsahi,3675,Bireswarapur,118769,Belapal,275884,Belapal,390644,390644,Belapal,1608,0,949,659,419,0,0,
18,Odisha,24,Mayurbhanj,343,Badsahi,3675,Bireswarapur,118769,Bhartchandra Pur,275883,Bharatchandrapur,390668,390668,Bharatchandrapur,462,0,311,151,108,0,0,
18,Odisha,24,MAYURBHANJ,343,KHUNTA,3688,BRUNDABANCHANDRAPUR,118964,BRUNDABANCHANDRA PUR,701211,,0,0,,2022,32,1749,241,641,0,0,Villages taken from SBM
19,Odisha,24,MAYURBHANJ,343,KHUNTA,3688,GADIGAON,118961,DEULA,697233,,0,0,,529,0,488,41,138,0,0,Villages taken from SBM
19,Odisha,24,Mayurbhanj,343,Badsahi,3675,Bireswarapur,118769,Bireswarpur,275885,Bireswarpur,390658,390658,Bireswarpur,412,0,207,205,110,0,0,
20,Odisha,24,MAYURBHANJ,343,KULIANA,3686,GENDAPOKHARI,118925,TIRILDIHI,695879,,0,0,,101,0,87,14,43,0,0,Villages taken from SBM
20,Odisha,24,Mayurbhanj,343,Badsahi,3675,Bireswarapur,118769,Dantuni,275887,Itamundia,390613,390614,Dantuni,960,74,563,323,238,0,0,
21,Odisha,24,MAYURBHANJ,343,KULIANA,3686,KUCHEI,118933,JOGADIHA,697230,,0,0,,131,0,54,77,17,0,0,Villages taken from SBM
21,Odisha,24,Mayurbhanj,343,Badsahi,3675,Bireswarapur,118769,Jatiadihi,275888,Jatiadiha,390659,390659,Jatiadiha,360,0,342,18,91,0,0,
22,Odisha,24,MAYURBHANJ,343,KULIANA,3686,PARULIA,118926,NAIJMAJHAL BHAG,697229,,0,0,,150,0,57,93,5,0,0,Villages taken from SBM
22,Odisha,24,Mayurbhanj,343,Badsahi,3675,Bireswarapur,118769,Kolidiha,275889,Kolidiha,390657,390657,Kolidiha,1182,80,536,566,277,0,0,
23,Odisha,24,MAYURBHANJ,343,KUSUMI,3687,HATBADRA,118949,HATABADRA,697232,,0,0,,1598,144,282,1172,480,0,0,Villages taken from SBM
23,Odisha,24,Mayurbhanj,343,Badsahi,3675,Chandan Pur,118754,Bidyadhar Khunta,275774,Bidyadharkhunta,390744,390744,Bidyadharkhunta,330,0,146,184,77,0,0,
24,Odisha,24,MAYURBHANJ,343,KUSUMI,3687,TALAPATI,118947,JHATISIRING,697231,,0,0,,594,0,534,60,185,0,0,Villages taken from SBM
24,Odisha,24,Mayurbhanj,343,Badsahi,3675,Chandan Pur,118754,Chandan Pur,275777,Chandanpur,390746,390746,Chandanpur,375,50,252,73,58,39,0,
25,Odisha,24,Mayurbhanj,343,Badsahi,3675,Chandan Pur,118754,Guhalmara,275782,Guhalmara,390728,390728,Guhalmara,41,9,28,4,12,0,0,
25,Odisha,24,MAYURBHANJ,343,MORADA,3689,DANTIAMUHAN,118967,PURUSOTTAMPUR,696432,,0,0,,74,0,0,74,5,0,0,Villages taken from SBM
26,Odisha,24,Mayurbhanj,343,Morada,3689,HALDIPAL,118974,SAMAIDIHI,704336,,0,389994,SAMAIDIHI,0,0,0,0,1,0,0,Villages taken from SBM
26,Odisha,24,Mayurbhanj,343,Badsahi,3675,Chandan Pur,118754,Jalanda,275776,Jalananda,390748,390748,Jalananda,319,5,232,82,79,0,0,
27,Odisha,24,Mayurbhanj,343,Badsahi,3675,Chandan Pur,118754,Kuradiha,275773,Kuradiha,390727,390727,Kuradiha,755,85,242,428,181,0,0,
27,Odisha,24,MAYURBHANJ,343,RARUAN,3692,GADAPALASA,119012,BHARADAPASI,696435,,0,0,,152,0,3,149,37,0,0,Villages taken from SBM
28,Odisha,24,MAYURBHANJ,343,RASGOVINDPUR,3693,DEBASOLE,119021,RAMA CHANDRA PUR,702591,,0,0,,575,107,360,108,126,0,0,Villages taken from SBM
28,Odisha,24,Mayurbhanj,343,Badsahi,3675,Chandan Pur,118754,Mahupura,275778,Mahupura,390745,390745,Mahupura,401,79,1,321,99,0,0,
29,Odisha,24,Mayurbhanj,343,Badsahi,3675,Chandan Pur,118754,Purikhunta,275772,Purikhunta,390750,390750,Purikhunta,448,0,275,173,89,0,0,
29,Odisha,24,MAYURBHANJ,343,SARASKANA,3697,MURUNIA,119075,RATILA,693958,,0,0,,528,30,297,201,95,0,0,Villages taken from SBM
30,Odisha,24,MAYURBHANJ,343,SARASKANA,3697,PAKTIA,119077,HILL BLOCK,699953,,0,0,,118,50,50,18,13,0,0,Villages taken from SBM
30,Odisha,24,Mayurbhanj,343,Badsahi,3675,Chandan Pur,118754,Sanagambharia,275783,Tunagambharia,390732,390731,Badagambharia,1281,93,496,692,311,0,0,
31,Odisha,24,MAYURBHANJ,343,SARASKANA,3697,SIRSA,119082,BADKACHIMBILA,702977,,0,0,,570,51,289,230,156,0,0,Villages taken from SBM
31,Odisha,24,Mayurbhanj,343,Badsahi,3675,Chandan Pur,118754,Sankucha,275780,Sankucha,390730,390730,Sankucha,487,79,406,2,115,0,0,
32,Odisha,24,MAYURBHANJ,343,SARASKANA,3697,SIRSA,119082,KUMBARDUVI,694596,,0,0,,134,0,90,44,57,0,0,Villages taken from SBM
32,Odisha,24,Mayurbhanj,343,Badsahi,3675,Chandan Pur,118754,Sarbeswar Pur,275775,Sarbeswarpur,390743,390743,Sarbeswarpur,241,0,203,38,61,0,0,
33,Odisha,24,MAYURBHANJ,343,SARASKANA,3697,SIRSA,119082,NUAGARM SIRASA,702978,,0,0,,261,9,156,96,42,0,0,Villages taken from SBM
33,Odisha,24,Mayurbhanj,343,Badsahi,3675,Chandan Pur,118754,Sriram Pur,275781,Sreerampur,390729,390729,Sreerampur,889,6,437,446,217,61,0,
34,Odisha,24,Mayurbhanj,343,Badsahi,3675,Chandan Pur,118754,Tentol,275779,Tentola,390749,390749,Tentola,147,1,6,140,40,0,0,
34,Odisha,24,MAYURBHANJ,343,SULIAPADA,3696,DEULI,119073,NABEDHI,696618,,0,0,,198,103,69,26,20,0,0,Villages taken from SBM
35,Odisha,24,Mayurbhanj,343,Suliapada,3696,JHALIAMARA,298309,RANGAMATIA,704083,,0,389725,RANGAMATIA,0,0,0,0,1,0,0,Villages taken from SBM
35,Odisha,24,Mayurbhanj,343,Badsahi,3675,Chhelia -a,118751,Bedhapal,275761,Bedhapal,390723,390723,Bedhapal,108,0,60,48,25,0,0,
36,Odisha,24,MAYURBHANJ,343,SULIAPADA,3696,UFALGADIA,119066,KALAJHARI,694765,,0,0,,117,0,117,0,31,0,0,Villages taken from SBM
36,Odisha,24,Mayurbhanj,343,Badsahi,3675,Chhelia -a,118751,Bhadada,275760,Bhadada,390720,390720,Bhadada,166,43,1,122,47,0,0,
37,Odisha,24,Mayurbhanj,343,Badsahi,3675,Chhelia -a,118751,Bidyadhar Pur,275759,Bidyadharpur,390707,390707,Bidyadharpur,1284,684,362,238,301,0,0,
37,Odisha,24,Mayurbhanj,343,Udala,3700,RADHO,119122,RAMCHANDRAPUR,703877,,0,391028,RAMCHANDRAPUR,0,0,0,0,1,0,0,Villages taken from SBM
38,Odisha,24,Mayurbhanj,343,Badsahi,3675,Chhelia -a,118751,Chandi Dhia,275758,Chandadiha,390717,390717,Chandadiha,460,105,64,291,110,0,0,
39,Odisha,24,Mayurbhanj,343,Badsahi,3675,Chhelia -a,118751,Chengumangalpur,275763,Chenguamangalpur,390766,390766,Chenguamangalpur,3306,82,1714,1510,717,0,0,
40,Odisha,24,Mayurbhanj,343,Badsahi,3675,Chhelia -a,118751,Chhelia,275765,Chhelia,390721,390671,Chhelia(B),277,24,12,241,68,0,0,
41,Odisha,24,Mayurbhanj,343,Badsahi,3675,Chhelia -a,118751,Itamundia,275757,Itamundia,390715,390613,Itamundia,139,14,63,62,31,0,0,
42,Odisha,24,Mayurbhanj,343,Badsahi,3675,Chhelia -a,118751,Khadikapada,275764,Khadikapada,390718,390718,Khadikapada,111,0,111,0,36,0,0,
43,Odisha,24,Mayurbhanj,343,Badsahi,3675,Chhelia -a,118751,Manakdkenda,275762,Mankadkenda,390714,390714,Mankadkenda,473,0,371,102,104,0,0,
44,Odisha,24,Mayurbhanj,343,Badsahi,3675,Chhelia -a,118751,Tirapada,275756,Tirapada,390716,390716,Tirapada,398,0,196,202,84,0,0,
45,Odisha,24,Mayurbhanj,343,Badsahi,3675,Deulia,118755,Agasul,275786,Agasul,390725,390725,Agasul,248,0,246,2,46,0,0,
46,Odisha,24,Mayurbhanj,343,Badsahi,3675,Deulia,118755,Angargadia,275787,Angargadia,390726,390726,Angargadia,128,0,126,2,28,0,0,
47,Odisha,24,Mayurbhanj,343,Badsahi,3675,Deulia,118755,Bainchha,275788,Baincha,390753,390753,Baincha,808,0,624,184,167,40,0,
48,Odisha,24,Mayurbhanj,343,Badsahi,3675,Deulia,118755,Deulia,275790,Deulia,390724,390724,Deulia,3408,222,2276,910,779,95,0,
49,Odisha,24,Mayurbhanj,343,Badsahi,3675,Deulia,118755,Khadisole,275785,Khadisuljamuna,390722,390722,Khadisuljamuna,159,5,154,0,39,0,0,
50,Odisha,24,Mayurbhanj,343,Badsahi,3675,Deulia,118755,Puruna Pani,275789,Purunapani,390706,390688,Purunapani,327,0,325,2,68,0,0,
51,Odisha,24,Mayurbhanj,343,Badsahi,3675,Durgapur,118761,Aguad,275821,Agual,390686,390686,Agual,989,73,385,531,249,49,0,
52,Odisha,24,Mayurbhanj,343,Badsahi,3675,Durgapur,118761,Astapura,275828,Astapura,390691,390691,Astapura,656,314,0,342,162,0,0,
53,Odisha,24,Mayurbhanj,343,Badsahi,3675,Durgapur,118761,Asukanda,275827,Asukanda,390736,390736,Asukanda,556,14,411,131,138,0,0,
54,Odisha,24,Mayurbhanj,343,Badsahi,3675,Durgapur,118761,Dalki,275825,Dalki,390738,390738,Dalki,853,201,83,569,194,0,12,
55,Odisha,24,Mayurbhanj,343,Badsahi,3675,Durgapur,118761,Durgapur,275822,Kudasasansamildurgapur,390733,390733,Kudasasansamildurgapur,514,0,61,453,105,105,0,
56,Odisha,24,Mayurbhanj,343,Badsahi,3675,Durgapur,118761,Gandhali,275820,Gandhali,390690,390690,Gandhali,602,0,100,502,140,140,0,
57,Odisha,24,Mayurbhanj,343,Badsahi,3675,Durgapur,118761,Gobersul,275823,Gobarasul,390689,390689,Gobarasul,714,222,268,224,179,179,0,
58,Odisha,24,Mayurbhanj,343,Badsahi,3675,Durgapur,118761,Kolkotha,275829,Kolkotha,390742,390742,Kolkotha,716,18,487,211,157,0,0,
59,Odisha,24,Mayurbhanj,343,Badsahi,3675,Durgapur,118761,Pandupal,275818,Pandupal,390735,390735,Pandupal,102,23,73,6,24,0,0,
60,Odisha,24,Mayurbhanj,343,Badsahi,3675,Durgapur,118761,Puruna Pani,275819,Purunapani,390688,390706,Purunapani,241,0,220,21,56,0,0,
61,Odisha,24,Mayurbhanj,343,Badsahi,3675,Durgapur,118761,Rangapani,275830,Rangpani,390740,390740,Rangpani,830,247,209,374,210,101,0,
62,Odisha,24,Mayurbhanj,343,Badsahi,3675,Durgapur,118761,Tikarhati,275826,Tikarbati,390737,390737,Tikarbati,496,0,0,496,112,0,0,
63,Odisha,24,Mayurbhanj,343,Badsahi,3675,Durgapur,118761,Trilochan Pur,275824,Trilochanpur,390741,390741,Trilochanpur,408,0,406,2,84,0,0,
64,Odisha,24,Mayurbhanj,343,Badsahi,3675,G.bandha,118756,Balijore,275793,Balijora,390572,390572,Balijora,813,66,555,192,194,0,0,
65,Odisha,24,Mayurbhanj,343,Badsahi,3675,G.bandha,118756,Gudiabandha,275794,Gudialbandha,390568,390568,Gudialbandha,966,39,309,618,232,0,0,
66,Odisha,24,Mayurbhanj,343,Badsahi,3675,G.bandha,118756,Kadualbandh,275795,Kadualbandh,390571,390571,Kadualbandh,1400,261,756,383,334,0,0,
67,Odisha,24,Mayurbhanj,343,Badsahi,3675,G.bandha,118756,Kandaliapal,275791,Kandaliapal,390573,390573,Kandaliapal,550,15,326,209,133,0,0,
68,Odisha,24,Mayurbhanj,343,Badsahi,3675,G.bandha,118756,Nayabrajanandpur,275792,Nayabrajanandapur,390569,390569,Nayabrajanandapur,372,95,246,31,82,0,0,
69,Odisha,24,Mayurbhanj,343,Badsahi,3675,Jadunathpur,118760,Chakamera,275816,Chekamara,390588,390588,Chekamara,168,3,4,161,46,0,0,
70,Odisha,24,Mayurbhanj,343,Badsahi,3675,Jadunathpur,118760,Chandachaturi,275814,Chandanchaturi,390590,390590,Chandanchaturi,647,0,643,4,135,0,0,
71,Odisha,24,Mayurbhanj,343,Badsahi,3675,Jadunathpur,118760,Hinjalgaria,275815,Hinjalgaria,390586,390586,Hinjalgaria,231,0,203,28,56,0,0,
72,Odisha,24,Mayurbhanj,343,Badsahi,3675,Jadunathpur,118760,Jadunathpur,275813,Jadunathpur,390592,390592,Jadunathpur,3320,59,2424,837,817,388,0,
73,Odisha,24,Mayurbhanj,343,Badsahi,3675,Jadunathpur,118760,Pratimadeipur,275817,Prativapur,390585,390625,Pratimadeipur,80,0,80,0,18,0,0,
74,Odisha,24,Mayurbhanj,343,Badsahi,3675,Jadunathpur,118760,Rautraipur,275812,Rautraipur,390593,390593,Rautraipur,237,0,237,0,53,0,0,
75,Odisha,24,Mayurbhanj,343,Badsahi,3675,Jarkani,118746,Dhobadhobani,275733,Dhobadhobani,390616,390616,Dhobadhobani,599,2,277,320,145,0,0,
76,Odisha,24,Mayurbhanj,343,Badsahi,3675,Jarkani,118746,Gudakanthi,275730,Gudakanthi,390662,390662,Gudakanthi,441,0,419,22,100,100,0,
77,Odisha,24,Mayurbhanj,343,Badsahi,3675,Jarkani,118746,Itamundia,275731,Itamundia,390613,390715,Itamundia,960,75,562,323,238,110,0,
78,Odisha,24,Mayurbhanj,343,Badsahi,3675,Jarkani,118746,Jalghera,275729,Jalghera,390663,390663,Jalghera,788,0,418,370,205,0,0,
79,Odisha,24,Mayurbhanj,343,Badsahi,3675,Jarkani,118746,Jamsul,275728,Jamsul,390664,390664,Jamsul,614,0,572,42,131,103,0,
80,Odisha,24,Mayurbhanj,343,Badsahi,3675,Jarkani,118746,Jarakani,275732,Jarakani,390661,390661,Jarakani,368,0,354,14,77,77,0,
81,Odisha,24,Mayurbhanj,343,Badsahi,3675,Joginuagaon,118744,Bariapal,275719,Bariapal,390693,390693,Bariapal,469,0,441,28,97,61,0,
82,Odisha,24,Mayurbhanj,343,Badsahi,3675,Joginuagaon,118744,Bartana,275716,Bartana,390682,390682,Bartana,515,0,135,380,128,107,0,
83,Odisha,24,Mayurbhanj,343,Badsahi,3675,Joginuagaon,118744,Dingira,275718,Dingara,390694,390694,Dingara,625,46,565,14,108,90,0,
84,Odisha,24,Mayurbhanj,343,Badsahi,3675,Joginuagaon,118744,Joginuagaon,275714,Joginuagaon,390685,390685,Joginuagaon,750,44,192,514,173,133,0,
85,Odisha,24,Mayurbhanj,343,Badsahi,3675,Joginuagaon,118744,Kainfulia,275717,Kainfulia,390683,390683,Kainfulia,1022,0,243,779,232,101,0,
86,Odisha,24,Mayurbhanj,343,Badsahi,3675,Joginuagaon,118744,Pathara,275715,Pathara,390684,390684,Pathara,1023,92,803,128,201,167,0,
87,Odisha,24,Mayurbhanj,343,Badsahi,3675,Joginuagaon,118744,Sunamuhin,275713,Joginuagaon,390685,390692,Sunamuhin,46,0,0,46,10,0,0,
88,Odisha,24,Mayurbhanj,343,Badsahi,3675,Kendudiha,118766,Chakradhar Pur,275859,Chakradharpur,390698,390698,Chakradharpur,1597,153,295,1149,341,308,0,
89,Odisha,24,Mayurbhanj,343,Badsahi,3675,Kendudiha,118766,Haldipada,275860,Haldipada,390699,390699,Haldipada,595,84,301,210,166,0,0,
90,Odisha,24,Mayurbhanj,343,Badsahi,3675,Kendudiha,118766,Kendudiha,275861,Kendudiha,390700,390700,Kendudiha,1285,7,34,1244,291,0,0,
91,Odisha,24,Mayurbhanj,343,Badsahi,3675,Kendudiha,118766,Khuntapur,275858,Khuntapur,390695,390695,Khuntapur,14,0,3,11,4,0,0,
92,Odisha,24,Mayurbhanj,343,Badsahi,3675,Kendudiha,118766,Koliana,275863,Koliana,390697,390697,Koliana,862,77,126,659,197,0,0,
93,Odisha,24,Mayurbhanj,343,Badsahi,3675,Kendudiha,118766,Mandamundia,275864,Mendhamundia,390677,390677,Mendhamundia,215,41,170,4,50,0,0,
94,Odisha,24,Mayurbhanj,343,Badsahi,3675,Kendudiha,118766,Nischintapur,275862,Nischintapur,390696,390696,Nischintapur,685,41,270,374,135,0,0,
95,Odisha,24,Mayurbhanj,343,Badsahi,3675,Khanua,118772,Khanua,275902,Khanua,390612,390612,Khanua,4291,182,3605,504,1089,89,0,
96,Odisha,24,Mayurbhanj,343,Badsahi,3675,Kochilakhunta,118757,Baghamara,275799,Baghmara,390680,390680,Baghmara,883,16,760,107,160,0,0,
97,Odisha,24,Mayurbhanj,343,Badsahi,3675,Kochilakhunta,118757,Baguli,275800,Baguli,390681,390681,Baguli,908,13,890,5,149,0,0,
98,Odisha,24,Mayurbhanj,343,Badsahi,3675,Kochilakhunta,118757,Ghusuria,275797,Ghusuria,390640,390640,Ghusuria,1008,1,635,372,248,0,0,
99,Odisha,24,Mayurbhanj,343,Badsahi,3675,Kochilakhunta,118757,Junapada,275798,Junapada,390641,390641,Junapada,921,0,911,10,220,0,0,
100,Odisha,24,Mayurbhanj,343,Badsahi,3675,Kochilakhunta,118757,Kochilakhunta,275796,Kochilakhunta,390642,390642,Kochilakhunta,1326,199,645,482,313,75,0,
101,Odisha,24,Mayurbhanj,343,Badsahi,3675,Kochilakhunta,118757,Paikapada,275801,Paikapada,390679,390679,Paikapada,1008,0,796,212,232,0,0,
102,Odisha,24,Mayurbhanj,343,Badsahi,3675,Madhapur,118771,Arapata,275896,Arapata,390650,390650,Arapata,876,188,649,39,232,0,0,
103,Odisha,24,Mayurbhanj,343,Badsahi,3675,Madhapur,118771,Chakamadhapur,275899,Chakmadhapur,390656,390656,Chakmadhapur,388,0,379,9,91,0,0,
104,Odisha,24,Mayurbhanj,343,Badsahi,3675,Madhapur,118771,Dhanpota,275897,Dhanpota,390669,390669,Dhanpota,1141,5,402,734,291,0,0,
105,Odisha,24,Mayurbhanj,343,Badsahi,3675,Madhapur,118771,Kochilapeda,275898,Kochilapada,390621,390621,Kochilapada,934,0,744,190,234,0,0,
106,Odisha,24,Mayurbhanj,343,Badsahi,3675,Madhapur,118771,Madhapur,275901,Madhapur,390653,390653,Madhapur,257,1,27,229,68,0,0,
107,Odisha,24,Mayurbhanj,343,Badsahi,3675,Madhapur,118771,Sahrasuni,275900,Sahrasuni,390655,390655,Sahrasuni,542,212,266,64,154,0,0,
108,Odisha,24,Mayurbhanj,343,Badsahi,3675,Madhapur,118771,Unchabali,275895,Unchabali,390622,390622,Unchabali,387,0,346,41,84,0,0,
109,Odisha,24,Mayurbhanj,343,Badsahi,3675,Managobinda Pur,118773,Adiasahi,275908,Adiasahi,390372,390372,Adiasahi,883,122,249,512,233,0,0,
110,Odisha,24,Mayurbhanj,343,Badsahi,3675,Managobinda Pur,118773,Agria,275911,Agaria,390379,390379,Agaria,356,6,142,208,74,0,0,
111,Odisha,24,Mayurbhanj,343,Badsahi,3675,Managobinda Pur,118773,Bhurudia,275913,Bhurudia,390382,390382,Bhurudia,234,138,2,94,53,0,0,
112,Odisha,24,Mayurbhanj,343,Badsahi,3675,Managobinda Pur,118773,Dhana Pal,275903,Dhanapal,390387,390387,Dhanapal,261,61,74,126,62,0,0,
113,Odisha,24,Mayurbhanj,343,Badsahi,3675,Managobinda Pur,118773,Dumuria,275910,Dumuria,390380,390380,Dumuria,330,0,0,330,73,32,0,
114,Odisha,24,Mayurbhanj,343,Badsahi,3675,Managobinda Pur,118773,Jadida,275912,Jadida,390383,390383,Jadida,481,10,145,326,127,0,0,
115,Odisha,24,Mayurbhanj,343,Badsahi,3675,Managobinda Pur,118773,Kunchibania,275907,Kunchibania,390377,390377,Kunchibania,424,0,403,21,90,0,0,
116,Odisha,24,Mayurbhanj,343,Badsahi,3675,Managobinda Pur,118773,Mangobindpur,275906,Managobindapur,390378,390378,Managobindapur,1828,16,654,1158,439,0,0,
117,Odisha,24,Mayurbhanj,343,Badsahi,3675,Managobinda Pur,118773,Merdanuagan,275915,Meradanuagan,390384,390384,Meradanuagan,492,0,288,204,108,0,0,
118,Odisha,24,Mayurbhanj,343,Badsahi,3675,Managobinda Pur,118773,Mirigidari,275909,Mirigadari,390371,390371,Mirigadari,583,0,0,583,139,0,0,
119,Odisha,24,Mayurbhanj,343,Badsahi,3675,Managobinda Pur,118773,Nunakua,275914,Nunakua,390381,390381,Nunakua,237,54,15,168,57,0,0,
120,Odisha,24,Mayurbhanj,343,Badsahi,3675,Managobinda Pur,118773,Sanlapur,275905,Sanlapur,390386,390386,Sanlapur,351,109,5,237,90,0,0,
121,Odisha,24,Mayurbhanj,343,Badsahi,3675,Managobinda Pur,118773,Uttarpal,275904,Uttarapal,390392,390392,Uttarapal,440,10,357,73,68,0,0,
122,Odisha,24,Mayurbhanj,343,Badsahi,3675,Manatri,118749,Badaligan,275749,Badaligan,390752,390752,Badaligan,888,28,252,608,195,64,0,
123,Odisha,24,Mayurbhanj,343,Badsahi,3675,Manatri,118749,Gouda Gaon,275745,Gaudgan,390747,390747,Gaudgan,1156,30,985,141,204,0,0,
124,Odisha,24,Mayurbhanj,343,Badsahi,3675,Manatri,118749,Malihati,275746,Malihati,390373,390373,Malihati,676,93,320,263,142,0,0,
